date,direct_burn,direct_burn_kbd,temp_mean_mean,temp_mean_max,temp_mean_std,temp_max_mean,temp_max_max,temp_min_mean,temp_min_min,temp_range_mean,temp_range_max,extreme_heat_sum,very_hot_sum,hot_sum,cooling_degree_days_24_sum,humidity_mean_mean,precipitation_sum,heat_index_mean,heat_index_max,temp_mean_mean_ma3,cooling_degree_days_24_sum_ma3,temp_mean_mean_ma6,cooling_degree_days_24_sum_ma6,temp_mean_lag1,temp_mean_lag2,temp_mean_lag12,month,quarter,month_sin,month_cos,direct_burn_lag1,direct_burn_lag2,direct_burn_lag3,direct_burn_lag12,direct_burn_ma3,direct_burn_ma6,direct_burn_ma12,is_summer,summer_heat,humidity_heat
2010-11-01,440000,440.0,23.044444444444444,26.95,1.848533297296343,28.475833333333334,32.34166666666667,17.071944444444444,13.675,11.40388888888889,13.425,0,0,0,10.83333333333334,42.025,0.7916666666666667,24.112452249596384,28.953689712581635,28.09175029868578,137.59166666666667,31.304644563918753,230.17361111111111,29.017473118279568,32.21333333333333,,11,4,-0.5000000000000004,0.8660254037844384,617.0,722.0,911.0,,593.0,674.6666666666666,543.9090909090909,0,0.0,9.684427777777778
2010-12-01,337000,337.0,19.430913978494623,21.475,1.3357637459319796,25.021774193548385,27.433333333333337,13.781989247311829,9.775,11.23978494623656,14.091666666666672,0,0,0,0.0,44.446236559139784,15.200000000000001,19.44438005983848,23.286141061593014,23.830943847072877,55.458333333333336,28.89905615292712,180.8513888888889,23.044444444444444,29.017473118279568,,12,4,-2.4492935982947064e-16,1.0,440.0,617.0,722.0,,464.6666666666667,616.8333333333334,526.6666666666666,0,0.0,8.63630999248468
2011-01-01,338000,338.0,17.653494623655913,20.641666666666666,1.8180241795869296,21.868817204301077,25.941666666666663,13.533602150537636,10.475000000000001,8.33521505376344,11.066666666666663,0,0,0,0.0,62.43817204301075,30.16666666666667,19.13003310106736,25.2685792829303,20.04295101553166,3.611111111111113,26.07266726403823,126.02361111111112,19.430913978494623,23.044444444444444,19.243279569892472,1,1,0.49999999999999994,0.8660254037844387,337.0,440.0,617.0,292.0,371.6666666666667,560.8333333333334,530.5,0,0.0,11.022519344721932
2011-02-01,400000,400.0,20.151190476190475,25.758333333333333,2.7730633273546244,25.682440476190475,31.474999999999998,14.488095238095239,9.941666666666666,11.194345238095238,13.641666666666666,0,0,0,3.383333333333333,48.49702380952381,1.6333333333333333,20.95118106117828,27.857726806367456,19.07853302611367,1.1277777777777775,23.585141662399725,69.35972222222223,17.653494623655913,19.430913978494623,21.626785714285713,2,1,0.8660254037844386,0.5000000000000001,338.0,337.0,440.0,278.0,358.3333333333333,475.6666666666667,540.6666666666666,0,0.0,9.77272764314059
2011-03-01,260000,260.0,21.863978494623655,26.174999999999997,2.1394902333923764,27.252150537634407,32.35,16.211290322580645,12.641666666666667,11.040860215053764,15.183333333333337,0,0,0,5.4333333333333265,43.62365591397849,11.066666666666666,22.660034826534382,27.2236203085681,19.889554531490017,2.9388888888888864,21.860249189281447,29.19861111111111,20.151190476190475,17.653494623655913,24.626612903225805,3,1,1.0,6.123233995736766e-17,400.0,338.0,337.0,300.0,332.6666666666667,398.6666666666667,537.3333333333334,0,0.0,9.537866747600878
2011-04-01,461000,461.0,26.75722222222222,30.724999999999998,2.3680188113013134,32.06888888888889,35.650000000000006,20.846944444444443,17.708333333333336,11.221944444444443,15.433333333333334,0,0,0,88.15833333333333,37.23055555555556,3.4000000000000004,28.418603654540128,34.01295942824034,22.924130397678784,32.324999999999996,21.483540706605226,17.968055555555555,21.863978494623655,20.151190476190475,28.003611111111113,4,2,0.8660254037844387,-0.4999999999999998,260.0,400.0,338.0,477.0,373.6666666666667,372.6666666666667,536.0,0,0.0,9.961862484567902
2011-05-01,696000,696.0,31.24462365591398,33.03333333333334,1.528821181661156,36.51102150537635,38.366666666666674,24.91048387096774,21.333333333333336,11.600537634408603,13.858333333333334,0,0,0,224.58333333333331,34.58870967741935,0.29166666666666663,34.44283895925924,37.454201489998276,26.62194145758662,106.05833333333332,22.85023724185014,53.593055555555544,26.75722222222222,21.863978494623655,30.82150537634409,5,2,0.49999999999999994,-0.8660254037844387,461.0,260.0,400.0,588.0,472.3333333333333,415.3333333333333,545.0,0,0.0,10.807112166146375
2011-06-01,616000,616.0,32.966388888888886,34.708333333333336,0.9570480720072672,38.595555555555556,40.266666666666666,26.115833333333335,24.591666666666665,12.479722222222223,14.38333333333333,0,0,1,268.9916666666667,32.68333333333333,0.0,36.53280541205748,39.59238075069112,30.3227449223417,193.91111111111113,25.106149726915856,98.425,31.24462365591398,26.75722222222222,33.864444444444445,6,2,1.2246467991473532e-16,-1.0,696.0,461.0,260.0,684.0,591.0,461.8333333333333,539.3333333333334,1,32.966388888888886,10.774514768518516
2011-07-01,706000,706.0,34.26424731182796,35.84166666666667,0.8927464737694103,39.71048387096774,42.141666666666666,27.608870967741936,24.925,12.101612903225806,13.966666666666665,0,1,11,318.1916666666667,32.663978494623656,0.0,38.5358750626504,41.96217438155162,32.825086618876945,270.5888888888889,27.874608508277863,151.45694444444445,32.966388888888886,31.24462365591398,34.611827956989245,7,3,-0.4999999999999997,-0.8660254037844388,616.0,696.0,461.0,674.0,672.6666666666666,523.1666666666666,542.0,1,34.26424731182796,11.192066373280149
2011-08-01,751000,751.0,34.18091397849462,35.625,0.8339836172462419,39.66747311827957,40.916666666666664,27.64569892473118,25.6,12.021774193548387,14.008333333333333,0,0,11,315.60833333333335,33.74462365591398,0.0,38.71227398423215,41.47857059108436,33.80385005973716,300.9305555555556,30.212895758661887,203.49444444444444,34.26424731182796,32.966388888888886,35.07634408602151,8,3,-0.8660254037844385,-0.5000000000000004,706.0,616.0,696.0,911.0,691.0,581.6666666666666,528.6666666666666,1,34.18091397849462,11.534220784194707
2011-09-01,732000,732.0,32.10527777777778,33.53333333333334,0.7876151114960672,37.65083333333334,39.483333333333334,25.70611111111111,23.683333333333337,11.944722222222223,13.466666666666669,0,0,0,243.15833333333333,34.711111111111116,0.0,35.76340446583425,37.678607939177795,33.51681302270012,292.31944444444446,31.919778972520906,243.11527777777778,34.18091397849462,34.26424731182796,32.21333333333333,9,3,-1.0,-1.8369701987210297e-16,751.0,706.0,616.0,722.0,729.6666666666666,660.3333333333334,529.5,1,32.10527777777778,11.144098641975312
2011-10-01,406000,406.0,27.848387096774193,31.708333333333332,1.6239746328450624,33.226612903225806,36.93333333333334,22.028225806451612,18.5,11.198387096774194,13.233333333333338,0,0,0,119.30000000000001,41.784946236559136,0.0,31.018237072026547,36.03464814773864,31.37819295101553,226.0222222222222,32.10163978494624,248.30555555555554,32.10527777777778,34.18091397849462,29.017473118279568,10,4,-0.8660254037844386,0.5000000000000001,732.0,751.0,706.0,617.0,629.6666666666666,651.1666666666666,511.9166666666667,0,0.0,11.63643357613597
2011-11-01,476000,476.0,21.64527777777778,26.450000000000003,3.335788379915772,26.75638888888889,31.69166666666667,16.494444444444447,9.541666666666668,10.261944444444445,13.475000000000001,0,0,0,9.583333333333343,48.32777777777778,15.816666666666666,23.00841938549028,29.822976218407693,27.199647550776586,124.01388888888887,30.50174880525687,212.47222222222226,27.848387096774193,32.10527777777778,23.044444444444444,11,4,-0.5000000000000004,0.8660254037844384,406.0,732.0,751.0,440.0,538.0,614.5,514.9166666666666,0,0.0,10.460681743827163
2011-12-01,424000,424.0,17.208064516129035,20.391666666666666,1.4474826229862217,23.020967741935483,26.916666666666664,11.595430107526884,8.075,11.425537634408602,13.625,0,0,0,0.0,54.29032258064516,0.0,17.574419646535674,21.98552371270827,22.23390979689367,42.9611111111111,27.875361409796895,167.64027777777778,21.64527777777778,27.848387096774193,19.430913978494623,12,4,-2.4492935982947064e-16,1.0,476.0,406.0,732.0,337.0,435.3333333333333,582.5,522.1666666666666,0,0.0,9.34231373569199
2012-01-01,334000,334.0,17.731451612903225,21.583333333333332,2.471698798844689,23.136021505376345,27.266666666666666,12.319086021505376,6.041666666666667,10.816935483870967,13.508333333333331,0,0,0,0.0,47.965053763440864,0.625,17.68602266234099,23.35113816134371,18.86159796893668,3.1944444444444287,25.119895459976103,114.60833333333335,17.208064516129035,21.64527777777778,17.653494623655913,1,1,0.49999999999999994,0.8660254037844387,424.0,476.0,406.0,338.0,411.3333333333333,520.5,521.8333333333334,0,0.0,8.504900299167534
2012-02-01,303000,303.0,19.47212643678161,24.991666666666667,2.5432716203799592,25.238218390804597,31.7,13.639080459770115,9.066666666666668,11.599137931034482,14.041666666666663,0,0,0,0.9916666666666671,44.543103448275865,3.375,19.578325258249677,26.13412408255732,18.13721418860462,0.3305555555555368,22.668430869690606,62.172222222222224,17.731451612903225,17.208064516129035,20.151190476190475,2,1,0.8660254037844386,0.5000000000000001,334.0,424.0,476.0,400.0,353.6666666666667,445.8333333333333,513.75,0,0.0,8.673489422314706
2012-03-01,377000,377.0,21.273118279569893,25.575,2.815432594282982,26.960483870967742,32.675,15.233870967741936,8.216666666666667,11.726612903225806,14.683333333333334,0,0,0,7.216666666666665,39.66666666666667,1.8083333333333331,21.38421276159629,27.62782347854334,19.49223210975158,2.7361111111110916,20.863070953322623,22.848611111111115,19.47212643678161,17.731451612903225,21.863978494623655,3,1,1.0,6.123233995736766e-17,303.0,334.0,424.0,260.0,338.0,386.6666666666667,523.5,0,0.0,8.438336917562726
2012-04-01,441000,441.0,26.35972222222222,31.000000000000004,1.9731289737365696,31.732777777777777,36.30833333333334,20.336111111111112,16.325,11.396666666666667,14.975000000000001,0,0,0,73.55000000000001,45.51388888888889,8.566666666666666,29.438662719844285,35.28942259064721,22.36832231285791,27.252777777777762,20.614960140897296,15.223611111111113,21.273118279569893,19.47212643678161,26.75722222222222,4,2,0.8660254037844387,-0.4999999999999998,377.0,303.0,334.0,461.0,373.6666666666667,392.5,521.8333333333334,0,0.0,11.997334683641975
